,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,- V EUR,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR
59.,42 ,OBČINA JURŠINCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.124,00 ","0,00 ","0,00 ","27.124,00 ","27.124,00 ","37.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.000,00 ","37.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.123,81 ","6.123,81 ","6.123,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.991,09 ","0,00 ","0,00 ","0,00 ","0,00 ","12.991,09 ","12.991,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.447,72 ","6.447,72 ","575,00 ","5.872,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","89.686,62 "
60.,43 ,OBČINA KAMNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","72.249,01 ","0,00 ","0,00 ","72.249,01 ","72.249,01 ","19.900,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.000,00 ","15.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.900,00 ","4.900,00 ","115.390,94 ","110.522,94 ","110.522,94 ","0,00 ","0,00 ","0,00 ","0,00 ","4.868,00 ","4.868,00 ","0,00 ","0,00 ","5.454,28 ","0,00 ","0,00 ","0,00 ","0,00 ","5.454,28 ","5.454,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","67.450,00 ","3.950,00 ","3.950,00 ","63.500,00 ","63.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","437.491,35 ","437.491,35 ","92.001,60 ","345.489,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","717.935,58 "
61.,44 ,OBČINA KANAL,"24.170,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","24.170,00 ","24.170,00 ","0,00 ","0,00 ","0,00 ","23.001,00 ","0,00 ","0,00 ","23.001,00 ","23.001,00 ","2.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.500,00 ","2.500,00 ","0,00 ","0,00 ","58.067,15 ","58.067,15 ","58.067,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","112.346,00 ","77.858,00 ","77.858,00 ","34.488,00 ","34.488,00 ","0,00 ","0,00 ","0,00 ","0,00 ","59.035,82 ","59.035,82 ","16.992,00 ","42.043,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","279.119,97 "
62.,45 ,OBČINA KIDRIČEVO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","77.916,47 ","0,00 ","0,00 ","77.916,47 ","77.916,47 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","290.485,52 ","32.170,97 ","32.170,97 ","258.314,55 ","258.314,55 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","28.289,73 ","2.508,53 ","2.508,53 ","25.781,20 ","25.781,20 ","0,00 ","0,00 ","0,00 ","0,00 ","5.697,32 ","5.697,32 ","0,00 ","5.697,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","402.389,04 "
63.,46 ,OBČINA KOBARID,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.605,00 ","0,00 ","0,00 ","14.605,00 ","14.605,00 ","313.571,00 ","65.385,00 ","65.385,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","111.395,00 ","111.395,00 ","136.791,00 ","136.791,00 ","1.400.651,00 ","137.167,00 ","137.167,00 ","1.253.484,00 ","1.253.484,00 ","10.000,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","77.997,00 ","0,00 ","0,00 ","0,00 ","0,00 ","77.997,00 ","77.997,00 ","0,00 ","0,00 ","209.072,00 ","0,00 ","0,00 ","209.072,00 ","209.072,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.660,00 ","0,00 ","0,00 ","5.660,00 ","5.660,00 ","0,00 ","0,00 ","0,00 ","0,00 ","46.588,00 ","46.588,00 ","2.752,00 ","43.836,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.068.144,00 "
64.,47 ,OBČINA KOBILJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.237,11 ","0,00 ","0,00 ","1.237,11 ","1.237,11 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","317,00 ","0,00 ","0,00 ","317,00 ","317,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.000,00 ","2.000,00 ","2.000,00 ","2.000,00 ","0,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.554,11 "
65.,48 ,OBČINA KOČEVJE,"16.578,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.578,00 ","0,00 ","16.578,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","64.921,83 ","0,00 ","0,00 ","64.921,83 ","64.921,83 ","97.346,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","60.062,31 ","0,00 ","0,00 ","60.062,31 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.283,72 ","37.283,72 ","422.875,35 ","109.258,48 ","109.258,48 ","313.616,87 ","313.616,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","502.631,98 ","0,00 ","0,00 ","0,00 ","0,00 ","502.631,98 ","502.631,98 ","0,00 ","0,00 ","88.445,00 ","0,00 ","0,00 ","88.445,00 ","88.445,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","422.742,32 ","399.742,32 ","399.742,32 ","14.500,00 ","14.500,00 ","0,00 ","0,00 ","8.500,00 ","8.500,00 ","49.228,00 ","49.228,00 ","20.000,00 ","29.228,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.664.768,51 "
66.,49 ,OBČINA KOMEN,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","54.791,43 ","0,00 ","0,00 ","54.791,43 ","54.791,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","44.965,03 ","44.965,03 ","44.965,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.458,94 ","0,00 ","0,00 ","1.458,94 ","1.458,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.710,00 ","0,00 ","0,00 ","12.710,00 ","12.710,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.013,00 ","13.013,00 ","0,00 ","13.013,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","126.938,40 "
67.,164 ,OBČINA KOMENDA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000,00 ","1.000,00 ","1.000,00 ","94.928,00 ","0,00 ","0,00 ","94.928,00 ","94.928,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.383,01 ","13.000,00 ","13.000,00 ","6.583,01 ","6.583,01 ","0,00 ","0,00 ","800,00 ","800,00 ","202.142,34 ","202.142,34 ","67.292,12 ","134.850,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.005,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.005,00 ","2.005,00 ","0,00 ","0,00 ","320.458,35 "
68.,50 ,MESTNA OBČINA KOPER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","592.415,72 ","0,00 ","0,00 ","592.415,72 ","592.415,72 ","2.397.140,64 ","40.800,00 ","40.800,00 ","0,00 ","90.377,29 ","90.377,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.514.073,89 ","120.167,57 ","1.393.906,32 ","0,00 ","0,00 ","0,00 ","0,00 ","30.200,00 ","30.200,00 ","721.689,46 ","721.689,46 ","1.014.082,78 ","147.428,55 ","147.428,55 ","866.654,23 ","866.654,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","782.972,97 ","333.834,00 ","333.834,00 ","0,00 ","0,00 ","449.138,97 ","449.138,97 ","0,00 ","0,00 ","232.157,98 ","0,00 ","0,00 ","232.157,98 ","232.157,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","765.726,58 ","487.812,82 ","487.812,82 ","159.413,76 ","159.413,76 ","0,00 ","0,00 ","118.500,00 ","118.500,00 ","195.773,00 ","195.773,00 ","58.421,00 ","137.352,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.130,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.130,00 ","8.130,00 ","0,00 ","0,00 ","5.988.399,67 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.423,00 ","0,00 ","0,00 ","10.423,00 ","10.423,00 ","9.212,91 ","0,00 ","0,00 ","0,00 ","9.212,91 ","9.212,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","67.733,82 ","0,00 ","0,00 ","67.733,82 ","67.733,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.200,00 ","0,00 ","0,00 ","1.200,00 ","1.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","34.011,60 ","34.011,60 ","4.294,00 ","29.717,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","144,01 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","144,01 ","144,01 ","122.725,34 "
70.,165 ,OBČINA KOSTEL,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","93.624,83 ","0,00 ","0,00 ","0,00 ","0,00 ","93.624,83 ","93.624,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","93.624,83 "
71.,51 ,OBČINA KOZJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","91.109,00 ","0,00 ","0,00 ","91.109,00 ","91.109,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","96.929,77 ","38.477,38 ","38.477,38 ","58.452,39 ","58.452,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.000,00 ","0,00 ","0,00 ","15.000,00 ","15.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","139.859,20 ","139.859,20 ","23.197,78 ","116.661,42 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","342.897,97 "
72.,52 ,MESTNA OBČINA KRANJ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","51.000,00 ","51.000,00 ","51.000,00 ","537.843,77 ","0,00 ","0,00 ","537.843,77 ","537.843,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.157.482,90 ","40.710,00 ","40.710,00 ","1.116.772,90 ","1.116.772,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","776.333,33 ","0,00 ","0,00 ","0,00 ","0,00 ","776.333,33 ","776.333,33 ","0,00 ","0,00 ","35.306,72 ","0,00 ","0,00 ","35.306,72 ","35.306,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","613.299,25 ","246.664,10 ","246.664,10 ","366.635,15 ","366.635,15 ","0,00 ","0,00 ","0,00 ","0,00 ","577.762,30 ","555.731,30 ","278.834,00 ","276.897,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.031,00 ","22.031,00 ","0,00 ","0,00 ","95.230,12 ","0,00 ","0,00 ","10.292,64 ","10.292,64 ","84.937,48 ","84.937,48 ","0,00 ","0,00 ","3.844.258,39 "
73.,53 ,OBČINA KRANJSKA GORA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","135.715,87 ","0,00 ","0,00 ","135.715,87 ","135.715,87 ","177.823,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","28.900,20 ","28.900,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","148.616,00 ","148.616,00 ","307,68 ","307,68 ","746.981,85 ","153.342,50 ","153.342,50 ","593.639,35 ","593.639,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","201.868,40 ","0,00 ","0,00 ","0,00 ","0,00 ","201.868,40 ","201.868,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.097,39 ","0,00 ","0,00 ","16.097,39 ","16.097,39 ","0,00 ","0,00 ","0,00 ","0,00 ","124.611,15 ","116.265,15 ","36.097,42 ","80.167,73 ","8.346,00 ","0,00 ","0,00 ","0,00 ","8.346,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.019,40 ","0,00 ","0,00 ","332,30 ","332,30 ","5.687,10 ","5.687,10 ","0,00 ","0,00 ","1.409.117,94 "
74.,166 ,OBČINA KRIŽEVCI,"1.901,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.901,37 ","0,00 ","1.901,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.976,00 ","0,00 ","0,00 ","8.976,00 ","8.976,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","51.131,09 ","51.131,09 ","51.131,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.673,84 ","1.673,84 ","1.673,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.016,00 ","0,00 ","0,00 ","4.016,00 ","4.016,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.473,60 ","0,00 ","0,00 ","1.540,00 ","1.540,00 ","0,00 ","0,00 ","13.933,60 ","13.933,60 ","16.200,00 ","16.200,00 ","0,00 ","16.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","99.371,90 "
75.,54 ,OBČINA KRŠKO,"7.642,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.642,92 ","0,00 ","7.642,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.336,58 ","6.336,58 ","6.336,58 ","147.625,76 ","0,00 ","0,00 ","147.625,76 ","147.625,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","566.496,60 ","59.852,46 ","59.852,46 ","506.644,14 ","506.644,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.046,87 ","16.046,87 ","16.046,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","173.835,00 ","0,00 ","0,00 ","173.835,00 ","173.835,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","143.840,71 ","23.820,51 ","23.820,51 ","59.442,00 ","59.442,00 ","0,00 ","0,00 ","60.578,20 ","60.578,20 ","356.050,72 ","356.050,72 ","86.884,35 ","269.166,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.595,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.595,83 ","1.595,83 ","1.419.470,99 "
76.,55 ,OBČINA KUNGOTA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
